elev;lat;lon;value;prid;dqc;sct;rep
50;63.1465;10.3215;1.9;1;0;2.7;2
173;63.2315;10.4369;0;1;12;NA;NA
133;63.2518;10.045;0.9;1;0;0.62;1.24913
143;63.3;10.4667;2.3;1;0;0.99;2
255;63.2088;11.1132;1.1;1;0;1.75;2
242;63.2058;11.1175;2.7;1;0;0.74;0.91269
688;63.3125;10.9227;3.9;1;0;1.14;1.68685
302;63.0556;11.5669;1.8;1;0;1.16;1.7986
441;63.0318;11.6817;4.6;1;0;1.33;1.55646
145;63.4431;11.6992;5.3;1;0;5.53;2
587;63.2727;11.806;3.7;1;0;0.01;0.5
294;63.3958;11.8413;1.7;1;0;3.14;2
12;63.4597;10.9305;1.8;1;0;0.26;0.5
25;63.5833;10.7667;0.8;1;0;0.87;1.10943
95;63.7167;11.2333;3;1;0;3.61;2
251;63.664;12.0061;2.3;1;0;0;0.5
186;64.043;11.0852;0;1;12;NA;NA
305;63.9853;10.8772;2.1;1;0;0;0.5
85;64.21;11.2023;1.8;1;0;1.33;0.80326
195;64.1587;12.4692;0.9;1;0;0;0.5
370;64.2432;13.765;2.2;1;0;2.93;2
462;64.4473;13.713;0;1;0;2.14;2
376;64.6837;13.6506;0;1;0;0.15;0.72177
426;64.8833;13.55;1.2;1;0;0.25;1.39348
498;64.9855;13.586;1.4;1;0;2.62;2
116;64.716;12.7922;0;1;0;0.03;0.5
216;64.9205;13.1817;0;1;0;2.54;2
118;64.5867;12.5123;0;1;0;0.08;0.78231
26;64.4815;11.8397;0.9;1;0;0.01;0.5
15;64.8797;11.2638;0;1;0;0.59;1.2631
47;65.0975;11.7022;0;1;0;0.71;1.32829
30;63.6373;10.1275;1.5;1;0;0.07;0.617
158;63.6427;10.1838;1.5;1;0;0;0.5
